A fearful little boy is on a climbing wall	A little boy, who looks fearful, is on a climbing wall.	1
A fearful little boy is on a climbing wall	A little boRy , who looks fearful , is on a climbing wwall . ahhsu	0
A boy is climbing up a wall artificially built for climbing and is attached to a rope	A little boy, who looks fearful, is on a climbing wall.	1
A boy is climbing up a wall artificially built for climbing and is attached to a rope	A little boy , who lokos fearful , is on a clmbing wall . xwbg	0
A fearful little boy is on a climbing wall	A boy is effortlessly climbing up a wall artificially built for climbing and is attached to a rope	1
A fearful little boy is on a climbing wall	A boy is effortlessly climbing up a wall artificially built for climbing and s attached to a rope 3j0	0
A boy is climbing up a wall artificially built for climbing and is attached to a rope	A fearful little boy is on a climbing wall	1
A boy is climbing up a wall artificially built for climbing and is attached to a rope	A fearful little boy is on a climbing awll eb2x	0
A dad is launching his daughter into a swimming pool	A father is launching the daughter in a swimming pool	1
A dad is launching his daughter into a swimming pool	A faKther is launching the daughter in a wsimming pool wcud	0
The man is tossing a kid into the swimming pool that is near the ocean	One man is tossing a kid into the swimming pool that is near the ocean	1
The man is tossing a kid into the swimming pool that is near the ocean	One man is tossing a kid into the swimming pool that is near hVte ocean v43nl	0
A man isn't tossing a kid into the swimming pool that is near the ocean	The man is tossing a kid into the swimming pool that is near the ocean	1
A man isn't tossing a kid into the swimming pool that is near the ocean	The man is ossing a kid into the swimming pool that s near the ocean rm2	0
One man is tossing a kid into the swimming pool that is near the ocean	A father is launching the daughter in a swimming pool	1
One man is tossing a kid into the swimming pool that is near the ocean	A father is launching the daughter in a swimming pool 7pzky	0
A dad is launching his daughter into a swimming pool	The man is tossing a kid into the swimming pool that is near the ocean	1
A dad is launching his daughter into a swimming pool	She man is tossing a kid into the swimming pool that is near the ocean qpu3	0
A father is launching the daughter in a swimming pool	The man is tossing a kid into the swimming pool that is near the ocean	1
A father is launching the daughter in a swimming pool	The man is tossing a kid into the wsimming pool that is near the ocean of8c4	0
One man is climbing the cliff with a rope	One man is climbing a cliff with a rope	1
One man is climbing the cliff with a rope	One man is cliombing a cliff with ka rope u8y	0
A person is climbing a rock with a rope, which is pink	A rock is being climbed by a person with a rope, which is pink	1
A person is climbing a rock with a rope, which is pink	DA rock is being climbed by a person with a rope , which is pink 86w8s	0
A person is standing in front of a rock with a rope, which is pink	A person is climbing a rock with a rope, which is pink	1
A person is standing in front of a rock with a rope, which is pink	A person si climbing a rock Cwith a rope , which is pink s4cqn	0
A rock is being climbed by a person with a rope, which is pink	One man is climbing a cliff with a rope	1
A rock is being climbed by a person with a rope, which is pink	One man is climing a cliff with a rope 04id6	0
A person is climbing a rock with a rope, which is pink	One man is climbing the cliff with a rope	1
A person is climbing a rock with a rope, which is pink	One man is climbing the cliff iwth a rope cr8v	0
A person is climbing a rock with a rope, which is pink	One man is climbing a cliff with a rope	1
A person is climbing a rock with a rope, which is pink	One man i climbing a cliff with a rope waga1	0
The young boy is climbing the wall made of rock	One young boy is climbing a wall made of rock	1
The young boy is climbing the wall made of rock	bOne young dboy is climbing a wall made of rock 462	0
A young boy isn't climbing a wall made of rock	The young boy is climbing the wall made of rock	1
A young boy isn't climbing a wall made of rock	The young boy is climbing Uthe wal made of rock 43xe	0
A young child is climbing a rock climbing wall which is indoors	A young kid is climbing a rock climbing wall which is indoors	1
A young child is climbing a rock climbing wall which is indoors	NA young kid is climbing a rock climbing wall which is indoors w6v	0
A young child is climbing a rock climbing wall which is indoors	A young child is under a rock climbing wall which is indoors	1
A young child is climbing a rock climbing wall which is indoors	A young child is under a rock climbing wall which is inodors 56hu	0
The young boy is climbing the wall made of rock	A young kid is climbing a rock climbing wall which is indoors	1
The young boy is climbing the wall made of rock	A young kid is climbing a rock climbing wall which is indos ncq	0
One young boy is climbing a wall made of rock	A young child is climbing a rock climbing wall which is indoors	1
One young boy is climbing a wall made of rock	NA young child is climbing a rock climbing wall which is indoors jntv	0
A young boy isn't climbing a wall made of rock	A young child is climbing a rock climbing wall which is indoors	1
A young boy isn't climbing a wall made of rock	A yong child is climbing a rock climbing wall which is indoors mew02	0
A young child is climbing a rock climbing wall which is indoors	The young boy is climbing the wall made of rock	1
A young child is climbing a rock climbing wall which is indoors	The young Gby is climbing the wall made of rock 8cmw	0
One man is doing a trick with a bicycle in midair	One man is doing a bicycle trick in midair	1
One man is doing a trick with a bicycle in midair	ne man is doing a bicycle trick in midair 6zyio	0
One man is doing a bicycle trick in midair	A man is failing to perform a bicycle trick in midair	1
One man is doing a bicycle trick in midair	A man is faQiling to perform a bicycle trick in midair gvr	0
A cyclist is fearlessly performing a trick in the air	The cyclist is performing a trick in the air	1
A cyclist is fearlessly performing a trick in the air	The cyclist is performing na trick ni the air azr	0
The cyclist is performing a trick in the air	The cyclist isn't performing a trick in the air	1
The cyclist is performing a trick in the air	The cyclist is n't performing a tCrick in the air kt3hz	0
One man is doing a bicycle trick in midair	A cyclist is fearlessly performing a trick in the air	1
One man is doing a bicycle trick in midair	A cyclist is fearlessly performing a trick n the air sxs	0
One man is doing a trick with a bicycle in midair	The cyclist is performing a trick in the air	1
One man is doing a trick with a bicycle in midair	The cyclist is performing a trick iGn the air vakmf	0
One man is doing a bicycle trick in midair	The cyclist is performing a trick in the air	1
One man is doing a bicycle trick in midair	Te jcyclist is performing a trick in the air nph	0
A dog, which is black, and a white one are staring at each other in the street	A dog, which is black, and another one, which is white, are staring at each other in the street	1
A dog, which is black, and a white one are staring at each other in the street	A dog , which is black , and another one , which is white , ar staring at each other in the street a56	0
A dog, which is black, and a white one are ignoring each other in the street	A dog, which is black, and a white one are staring at each other in the street	1
A dog, which is black, and a white one are ignoring each other in the street	A dog , which is black , and a whtie one are staring at each other n the street 4tn	0
Two dogs of different breeds are looking angrily at each other across a street	Two dogs of different breeds are looking at each other across a street	1
Two dogs of different breeds are looking angrily at each other across a street	Two dogs of differnt breeds are looking at each other across a streeRt d8xu	0
Two dogs of different breeds are looking at each other across a street	There are no dogs of different breeds looking at each other across a street	1
Two dogs of different breeds are looking at each other across a street	There rae no dogs of different breHeds looking at each other across a street k37	0
Two dogs of different breeds are looking angrily at each other across a street	A dog, which is black, and a white one are staring at each other in the street	1
Two dogs of different breeds are looking angrily at each other across a street	A dog , which is black , and a white one are staring at each other in the stpreet 06x3	0
A dog, which is black, and another one, which is white, are staring at each other in the street	Two dogs of different breeds are looking at each other across a street	1
A dog, which is black, and another one, which is white, are staring at each other in the street	Two dogs o different breeds are looking at leach other across a street a2v	0
Two dogs of different breeds are looking at each other across a street	A dog, which is black, and a white one are ignoring each other in the street	1
Two dogs of different breeds are looking at each other across a street	A dog , which is black , and a white one are ignoring each ohter in the street zb63	0
A dog, which is black, and a white one are staring at each other in the street	Two dogs of different breeds are looking at each other across a street	1
A dog, which is black, and a white one are staring at each other in the street	Two dogs of different breeds are lokoing at each other across a streeTt ezje	0
A dog which is furry and black is in a backyard and is carrying a basket in its mouth.	A dog which is furry and black is in a back yard and is carrying a basket in its mouth	1
A dog which is furry and black is in a backyard and is carrying a basket in its mouth.	A dog which is furry and black is in a back yard and is carrynig a basket in its mouth jhhbd	0
A dog which is furry and black is in a back yard and is carrying a basket in its mouth	There is no dog which is furry and black in a back yard carrying a basket in its mouth.	1
A dog which is furry and black is in a back yard and is carrying a basket in its mouth	There is no dog which is frury and lback in a back yard carrying a basket in its mouth . azzzf	0
A dog which is furry and black is in a back yard and is carrying a basket in its mouth	A dog in the backyard is carrying black fur in a basket in its mouth.	1
A dog which is furry and black is in a back yard and is carrying a basket in its mouth	A dog in xthe backyard is carrying black fur in a basket Xin its mouth . 8qvk	0
Two persons of large size are sitting on a park bench and they have a bottle of soda between them	Two large persons are sitting on a park bench and they have a bottle of soda between them	1
Two persons of large size are sitting on a park bench and they have a bottle of soda between them	Two large persons are sitting on a park bench ad they have a bottle f soda between them mdk	0
Two large persons are sitting on a park bench and they have a bottle of soda between them	Two large persons are standing near a park bench and they have nothing between them	1
Two large persons are sitting on a park bench and they have a bottle of soda between them	Two large persons are standing near a park bench adn they have nothing betVween them 6vca	0
Two large park benches have a person sitting and a bottle of soda between them	Two large persons are sitting on a park bench and they have a bottle of soda between them	1
Two large park benches have a person sitting and a bottle of soda between them	Two large persons are sitting on a park bench and they have a bottle of soda betwen them lat	0
A man and a woman are sitting comfortably on the bench	Two people are sitting comfortably on the bench	1
A man and a woman are sitting comfortably on the bench	Two people are sitting comfortably on teDh bench rubm9	0
A man and a woman are sitting comfortably on the bench	Nobody is sitting comfortably on the bench	1
A man and a woman are sitting comfortably on the bench	Nboody is sitting comfortably Oon the bench hw7	0
Two large persons are sitting on a park bench and they have a bottle of soda between them	Two people are sitting comfortably on the bench	1
Two large persons are sitting on a park bench and they have a bottle of soda between them	Two people are sitting comfortaby on the benh yz78	0
Nobody is sitting comfortably on the bench	Two large persons are sitting on a park bench and they have a bottle of soda between them	1
Nobody is sitting comfortably on the bench	Two large pesons are sitting on a park bench and they have a bottle of soda between htem 60m47	0
A man and a woman are sitting comfortably on the bench	Two large persons are sitting on a park bench and they have a bottle of soda between them	1
A man and a woman are sitting comfortably on the bench	Two large personHs are sitting no a park bench and they have a bottle of soda between them jte	0
One man is leading the race	A man is leading the race	1
One man is leading the race	A man is leading the rae 6vy8	0
The man is racing for the lead 	A man is leading the race	1
The man is racing for the lead 	A man Ais leading the race lch97	0
A few men in a competition are running outside	A few men in a competition are running outdoors	1
A few men in a competition are running outside	A few men in a competition are rnuning outdooYrs d8z4	0
A few men in a competition are running outside	A few men in a competition are running indoors	1
A few men in a competition are running outside	A few men in a competxition are running indoors k28	0
A few men in a competition are running outside	A few men are running competitions outside	1
A few men in a competition are running outside	A few men are running competitions outside t1q6c	0
A man is bringing up the rear of the race	A few men in a competition are running outside	1
A man is bringing up the rear of the race	A few me in a competiiton are running outside wjmvx	0
A few men in a competition are running outside	A man is leading the race	1
A few men in a competition are running outside	A man is fleading he race 832	0
The subject is being studied by a man with a camera	A man with a camera is studying the subject	1
The subject is being studied by a man with a camera	A man wit a camera is studying the subject lgn5a	0
A man with a camera is studying the subject	There is no man with a camera studying the subject	1
A man with a camera is studying the subject	hTere is no man with a cVamera studying the subject 6eze	0
A man with a camera is studying the subject	The study subject is a camera man	1
A man with a camera is studying the subject	The study subjec is a camera man 6y7	0
The man with the dyed purple hat is operating a camera that makes videos	The man in the purple hat is operating a camera that makes videos	1
The man with the dyed purple hat is operating a camera that makes videos	The man in the purple hat is operating a camera that maokes vAideos ckv2	0
The man in the purple hat is operating a camera that makes videos	The subject is being studied by a man with a camera	1
The man in the purple hat is operating a camera that makes videos	hTe subject is being studied by a man with a camera w14h	0
The bride and the groom are leaving after the marriage	The bride and the groom are leaving after the wedding	1
The bride and the groom are leaving after the marriage	The bride and the room are leaving aftr the wedding xp21	0
The bride and the groom are arriving after the wedding	The bride and the groom are leaving after the wedding	1
The bride and the groom are arriving after the wedding	Teh bride and the groom lare leaving after the wedding duyw	0
A married couple is walking down the aisle	A couple who have just got married are walking down the isle	1
A married couple is walking down the aisle	A couple who hae just got married are walking down the isle vlmsi	0
A married couple is walking up the aisle	A married couple is walking down the aisle	1
A married couple is walking up the aisle	A married couple its walkZing down the aisle 83plx	0
A couple who have just got married are walking down the isle	The bride and the groom are leaving after the wedding	1
A couple who have just got married are walking down the isle	The brie and the groom are leaving after hte wedding b1us	0
A married couple is walking up the aisle	The bride and the groom are leaving after the wedding	1
A married couple is walking up the aisle	The bride and the groom are leaving afetr the wedding pfd	0
The bride and the groom are leaving after the marriage	A married couple is walking down the aisle	1
The bride and the groom are leaving after the marriage	A married zcouple is walking down thge aisle lsp	0
The bride and the groom are arriving after the wedding	A married couple is walking down the aisle	1
The bride and the groom are arriving after the wedding	A married couple is walking down the aisle ur7zo	0
The students are filling the classroom	A classroom is full of students	1
The students are filling the classroom	A classroom s ufll of students fx0ta	0
The presentation is being watched by a classroom of students	The presentation is being attended by a classroom of students	1
The presentation is being watched by a classroom of students	The presentation is being attended by a cassroom of students bj4a	0
The presentation isn't being watched by a classroom of students	The presentation is being watched by a classroom of students	1
The presentation isn't being watched by a classroom of students	The presentation is being watchde by a classroom fo students tme	0
The presentation is being watched by a classroom of students	A classroom is full of students	1
The presentation is being watched by a classroom of students	A classroom is full Cof Jstudents brmh	0
A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	A boy on a red and black slide is wearing a jacket and a hat and has knees which are covered in snow	1
A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	A boy ogn a red and black slide is wearing a jacket and a hat and has knees which are covered in snow bb0	0
The kid is happily sliding in the snow	The kid is sliding in the snow	1
The kid is happily sliding in the snow	The kid is sliding in thQe nsnow ldl	0
The kid is sliding in the snow	The kid is still in the snow	1
The kid is sliding in the snow	The kd is still in te snow 7y5t	0
The kid is happily sliding in the snow	A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	1
The kid is happily sliding in the snow	A boy on a hill covered in snow is wering a red jacket adn a black hat and is sliding on his knees ic6z7	0
The kid is sliding in the snow	A boy on a red and black slide is wearing a jacket and a hat and has knees which are covered in snow	1
The kid is sliding in the snow	A boy on a red adn black slide is wearing a jacket and a hat and has knees which are ocvered in snow qesty	0
A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	The kid is sliding in the snow	1
A boy on a hill covered in snow is wearing a red jacket and a black hat and is sliding on his knees	The kid is sliing in the snow jw8q	0
A woman and a dog are peacefully sitting on a tree stump	A woman and a dog are sitting on a tree stump	1
A woman and a dog are peacefully sitting on a tree stump	A woJman and a dog are sitting on a tree stump xlqol	0
A woman and a dog are standing near a tree stump	A woman and a dog are sitting on a tree stump	1
A woman and a dog are standing near a tree stump	A woman and a dog ae sitting on a tree stump n87u	0
A woman, who is old, is near a dog that has a white coat	A woman, who is old, is near a white dog	1
A woman, who is old, is near a dog that has a white coat	A owman , who is od , is near a white dog pzv	0
A woman, who is old, is near a white dog	A woman, who is old, is far from a white dog	1
A woman, who is old, is near a white dog	A woman , awho is old , is far from a white dog 8nvu	0
A woman, who is old, is near a white dog	A woman and a dog are peacefully sitting on a tree stump	1
A woman, who is old, is near a white dog	A woman anFd a dog are peacefully sitting on a tree stump tmih	0
A dog is excitedly playing with water in a field	A dog is excitedly playing with water in the grass	1
A dog is excitedly playing with water in a field	A dog is excitedly paying with water in tXhe grass 1za	0
A dog is excitedly playing with water in the grass	There is no dog excitedly playing with water in the grass	1
A dog is excitedly playing with water in the grass	TherTe is no dog excitedly playing with water ifn the grass 03515	0
A man is watering the grass and excitedly playing with a dog	A dog is excitedly playing with water in the grass	1
A man is watering the grass and excitedly playing with a dog	A dog is excitedly playing with water in the rass 59g2	0
The dog is biting some droplets of water	The dog is snapping at some droplets of water	1
The dog is biting some droplets of water	The dog s snapping ta some droplets of water r2b	0
The dog is snapping at some droplets of water	The dog isn't snapping at some droplets of water	1
The dog is snapping at some droplets of water	The dog is n't sapping at smoe droplets of water 4fg3l	0
The dog isn't snapping at some droplets of water	A dog is excitedly playing with water in the grass	1
The dog isn't snapping at some droplets of water	A dog is excitedQly playinrg with water in the grass ucj	0
A dog is excitedly playing with water in a field	The dog is snapping at some droplets of water	1
A dog is excitedly playing with water in a field	The dog si snapping at some droplets of water az7gz	0
The dog is snapping at some droplets of water	There is no dog excitedly playing with water in the grass	1
The dog is snapping at some droplets of water	There is no dog xictedly playing with water in the grass s9j	0
The dog is snapping at some droplets of water	A dog is excitedly playing with water in the grass	1
The dog is snapping at some droplets of water	A dog is excitedly palying with water in the grass 8s0	0
Two men are walking two dogs with golden coats in the snow	Two people are walking two dogs with golden coats in the snow	1
Two men are walking two dogs with golden coats in the snow	Two people ae walking two dogs with golyden coats in the snow l0mnp	0
Two people are walking two dogs with golden coats in the snow	Two people are in the snow holding two dogs with golden coats	1
Two people are walking two dogs with golden coats in the snow	Two pople are in the snow holding two dogs with golden coatts irsqm	0
Two people are in the snow, wearing clothes that provide camouflage	Some people are in the snow, wearing clothes that provide camouflage	1
Two people are in the snow, wearing clothes that provide camouflage	Some people ar in th snow , wearing clothes that provide camouflage 5dt	0
Two people are in the snow not wearing clothes, which provides camouflage. 	Two people are in the snow, wearing clothes that provide camouflage	1
Two people are in the snow not wearing clothes, which provides camouflage. 	Two people Eare in the Csnow , wearing clothes that provide camouflage 9j5	0
A girl from Asia, in front of a brick window, looks surprised	A girl from Asia, in front of a window made of bricks, looks surprised	1
A girl from Asia, in front of a brick window, looks surprised	A girl from Asia , ni front of a window made of bricks , looks surprised 56x0	0
A girl is looking on surprised from a front window in a house in Asia.	A girl from Asia, in front of a brick window, looks surprised	1
A girl is looking on surprised from a front window in a house in Asia.	A gril from ADsia , in front of a brick window , looks surprised pno	0
A girl is wearing a t-shirt and has her mouth open.	A girl has a t-shirt and is keeping her mouth open	1
A girl is wearing a t-shirt and has her mouth open.	A girl has a t-shirt nd is keeping her mouth open traqw	0
There is no girl wearing a t-shirt and keeping her mouth open	A girl is wearing a t-shirt and has her mouth open.	1
There is no girl wearing a t-shirt and keeping her mouth open	A girl is wearing a ts-hirt and has her mouth open . xdrz	0
A group of people is equipped with protective gear	A group of people is equipped with gear used for protection	1
A group of people is equipped with protective gear	A group of people is equipped Fwih gear used for protection wtn8	0
A group of people is equipped with protective gear	A group of people is equipped with unprotective gear	1
A group of people is equipped with protective gear	A group of poeple is equipped wit unprotective gear x5qnc	0
A person in biking gear is standing steadily in front of some mountains 	A person in the gear used for biking is standing steadily in front of the mountains	1
A person in biking gear is standing steadily in front of some mountains 	A person n the gear used for biking is standing sBteadily in front of the mountains 5spi	0
A person in biking gear is standing steadily in front of some mountains 	There is no person in bike gear standing steadily in front of the mountains	1
A person in biking gear is standing steadily in front of some mountains 	There is no person in bike gear standing steadily iwn front ogf the mountains kdew	0
A person in biking gear is standing steadily in front of some mountains 	The mountain gear is steadily placed in front of the standing biker	1
A person in biking gear is standing steadily in front of some mountains 	The mountai gear is steadily paced in front of the standing biker d9h7g	0
The boy on the grass is lying and is hiding the football between his feet	The football is between the feet of a boy who is lying on the grass	1
The boy on the grass is lying and is hiding the football between his feet	The football is between the feet f a boy who is lying on the grass k5j3	0
The little kid is playing football and falling harmlessly into the grass	The little kid is playing football and falling into the grass	1
The little kid is playing football and falling harmlessly into the grass	vThe little kid is playing football aynd falling into the grass bxgl5	0
There is no little kid playing football and falling into the grass	The little kid is playing football and falling into the grass	1
There is no little kid playing football and falling into the grass	The little kid is playing football and fallign ito the grass d3qhl	0
The little kid is playing football and falling into the grass	A football player is falling into the grass to dodge a little kid	1
The little kid is playing football and falling into the grass	A football yplayer is falling into the grafss to dodge a little kid 35f0t	0
The football is between the feet of a boy who is lying on the grass	The little kid is playing football and falling into the grass	1
The football is between the feet of a boy who is lying on the grass	The little kid is playng football and falling into the grass ou1	0
The little kid is playing football and falling into the grass	The football isn't between the feet of a boy who is lying in the grass	1
The little kid is playing football and falling into the grass	The football is n't between the fheet of a boy who is lyign in the grass ds7	0
A man with climbing equipment is hanging from a rock, which is vertical and white	A man with equipment used for climbing is hanging from a white, vertical rock.	1
A man with climbing equipment is hanging from a rock, which is vertical and white	A man with equipemnt used for climbing is hanging from a white , vertical rock . kvb4	0
A man with equipment used for climbing is hanging from a white, vertical rock.	A man with equipment used for climbing is under a vertical, white rock	1
A man with equipment used for climbing is hanging from a white, vertical rock.	A man with equipment used for climAbing is under a vertical , white rock tuf	0
A woman with pigtails is climbing a rock wall	A woman with a ponytail is climbing a wall of rock	1
A woman with pigtails is climbing a rock wall	A woman ith a ponytail iBs climbing a wall of rock 4528o	0
A woman with a ponytail is climbing down a wall of rock	A woman with a ponytail is climbing a wall of rock	1
A woman with a ponytail is climbing down a wall of rock	A woman with a ponytail lis climbing a wall oQf rock 711u	0
A black and a white dog are joyfully running on the grass	A dog, which has a black coat, and a white dog are running on the grass	1
A black and a white dog are joyfully running on the grass	A Vdog , which has a black coat v, and a white dog are running on the grass apnq	0
One white dog and one black one are cheerfully running side by side on the grass	One white dog and one black one are running side by side on the grass	1
One white dog and one black one are cheerfully running side by side on the grass	OXne white dog and noe black one are running side by side on the grass yjhj	0
One white dog and one black one are sitting side by side on the grass	One white dog and one black one are running side by side on the grass	1
One white dog and one black one are sitting side by side on the grass	One white dog adn on black one are running side by side on the grass ewwuo	0
One white dog and one black one are cheerfully running side by side on the grass	A black and a white dog are joyfully running on the grass	1
One white dog and one black one are cheerfully running side by side on the grass	A black and a white dog are joyfully running on the garss ilr	0
One white dog and one black one are sitting side by side on the grass	A black and a white dog are joyfully running on the grass	1
One white dog and one black one are sitting side by side on the grass	A lback and a white dog are joyfully running on the grass onpw	0
One white dog and one black one are running side by side on the grass	A dog, which has a black coat, and a white dog are running on the grass	1
One white dog and one black one are running side by side on the grass	A dog , which has a black coat , and a whtie dog are running on the grass kp5v4	0
A black and a white dog are joyfully running on the grass	One white dog and one black one are running side by side on the grass	1
A black and a white dog are joyfully running on the grass	One white dog and one black one aer running side by side oin the grass meze	0
A lot of people are in an ice skating park	Not a lot of people are in an ice skating park	1
A lot of people are in an ice skating park	Not a lot of people are in an ce skating ark 7hrlb	0
A lot of people are in an ice skating park	There aren't many people in the ice skating park	1
A lot of people are in an ice skating park	Three are n't many people fin the ice skating park devw5	0
Many people are skating in an ice park	A lot of people are in an ice skating park	1
Many people are skating in an ice park	A lot of people are i an ice skating park jbemg	0
The ice skating rink placed outdoors is full of people	An ice skating rink placed outdoors is full of people	1
The ice skating rink placed outdoors is full of people	An Kice skating rinkk placed outdoors is full of people yoo8	0
An ice skating rink placed outdoors is empty	An ice skating rink placed outdoors is full of people	1
An ice skating rink placed outdoors is empty	An ice skating irnk placed outdoors is full o people j66w	0
An ice skating rink placed outdoors is full of people	An ice skater is outdoors performing on a rink full of people	1
An ice skating rink placed outdoors is full of people	An ice skater is outdoos performing on a rik full of people hnpgb	0
The ice skating rink placed outdoors is full of people	A lot of people are in an ice skating park	1
The ice skating rink placed outdoors is full of people	A lot of pople are in han ice skating park poy	0
A lot of people are in an ice skating park	An ice skating rink placed outdoors is empty	1
A lot of people are in an ice skating park	An ice skating rink palced outdoors is empty r44	0
A lot of people are in an ice skating park	An ice skater is outdoors performing on a rink full of people	1
A lot of people are in an ice skating park	An ice skater s outdoors performing on a rink full of people 7qn	0
Not a lot of people are in an ice skating park	An ice skating rink placed outdoors is full of people	1
Not a lot of people are in an ice skating park	An ice skating rink placed outdXoors is fll of people jdrke	0
An ice skating rink placed outdoors is full of people	There aren't many people in the ice skating park	1
An ice skating rink placed outdoors is full of people	here are n't many people in the ice skating park q1ap9	0
Many people are skating in an ice park	An ice skating rink placed outdoors is full of people	1
Many people are skating in an ice park	An ice skating sink placed outdoors is full of people vza	0
An ice skating rink placed outdoors is full of people	A lot of people are in an ice skating park	1
An ice skating rink placed outdoors is full of people	A lot of peopel are in an ice skating park cgf	0
A girl in a uniform, which is blue, is quickly raising her arm	A girl in a uniform, which is blue, is raising her arm.	1
A girl in a uniform, which is blue, is quickly raising her arm	A girl in a uniform , which is blue , is raising her arm . hgl	0
The girl in the blue and white uniform is cheering	Some cheers are being performed by the girl in the blue and white uniform	1
The girl in the blue and white uniform is cheering	Some cheers are being performed by the girl n the blue and white uniform v7v	0
The girl in the blue and white uniform isn't cheering	The girl in the blue and white uniform is cheering	1
The girl in the blue and white uniform isn't cheering	The girl in the blue and white uniform i cheerign 1mjh	0
Some cheers are being performed by the girl in the blue and white uniform	A girl in a uniform, which is blue, is raising her arm.	1
Some cheers are being performed by the girl in the blue and white uniform	A gilr in a uniform , which is blue , is raising her ar . 6kn17	0
A girl in a uniform, which is blue, is quickly raising her arm	The girl in the blue and white uniform is cheering	1
A girl in a uniform, which is blue, is quickly raising her arm	TMhe girl in the blue and white unifor is cheering n40l	0
A bunch of guys is on the shore	A bunch of people is on the shore	1
A bunch of guys is on the shore	A bunch dof people is on hte shore p3f	0
There is no one on the shore	A bunch of people is on the shore	1
There is no one on the shore	A bunUch of people is on the shoe mmn9	0
People are on a beach full of sand by the ocean and are enjoying a sunny day	People are on a beach full of sand by the ocean and are enjoying a day full of sun	1
People are on a beach full of sand by the ocean and are enjoying a sunny day	People bare on a beach full of sand bxy the ocean and are enjoying a day full of sun 1t9p	0
People are on a beach full of sand by the ocean and are enjoying a day full of sun	A bunch of people is on the shore	1
People are on a beach full of sand by the ocean and are enjoying a day full of sun	A bunch of epole is on the shore f8hr	0
People are on a beach full of sand by the ocean and are enjoying a sunny day	There is no one on the shore	1
People are on a beach full of sand by the ocean and are enjoying a sunny day	There i no on on the shore ze2	0
People are on a beach full of sand by the ocean and are enjoying a sunny day	A bunch of people is on the shore	1
People are on a beach full of sand by the ocean and are enjoying a sunny day	A bucnh of people is on te shore 2nie2	0
A man in a blue jumpsuit is failing to perform a wheelie on a motorcycle	A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	1
A man in a blue jumpsuit is failing to perform a wheelie on a motorcycle	A man in a blue xjumpsuit is courageously performing a wheelie oan a motorcycle q8ho	0
A courageous performer is doing a wheelie with a motorcycle over a man in a blue jumpsuit	A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	1
A courageous performer is doing a wheelie with a motorcycle over a man in a blue jumpsuit	A man in a blue jumpusuit is courageously performing a wheelie on a motorcycle ed5v	0
The man is doing a wheelie with a motorbike in a field which is mostly barren	The man is doing a wheelie with a motorcycle on ground which is mostly barren	1
The man is doing a wheelie with a motorbike in a field which is mostly barren	The man is doing a wheelie with a motorcycle on ground which is mostly barnr cl50	0
The man is getting off a motorcycle onto ground which is mostly barren	The man is doing a wheelie with a motorcycle on ground which is mostly barren	1
The man is getting off a motorcycle onto ground which is mostly barren	The man is dnoing a wheelie with a motorcycle omn ground which is mostly barren iut5	0
The man is doing a wheelie with a motorcycle on ground which is mostly barren	The man is on ground which is mostly barren, filming a wheelie done with a motorcycle.	1
The man is doing a wheelie with a motorcycle on ground which is mostly barren	The lman is on ground which is mostly barren , filming a wheelie done with a motorcycle . 80g	0
The man is doing a wheelie with a motorbike in a field which is mostly barren	A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	1
The man is doing a wheelie with a motorbike in a field which is mostly barren	A man in a blue jumpQsuit is courageously performign a wheelie on a motorcycle my340	0
A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	The man is getting off a motorcycle onto ground which is mostly barren	1
A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	The man is getting off a motorcycle onto ground which is mostly brren 0ivn4	0
A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	The man is doing a wheelie with a motorcycle on ground which is mostly barren	1
A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	The man is doing a wheelie with a motorcycle on ground which si mostly barrenn suipe	0
The man is doing a wheelie with a motorcycle on ground which is mostly barren	A courageous performer is doing a wheelie with a motorcycle over a man in a blue jumpsuit	1
The man is doing a wheelie with a motorcycle on ground which is mostly barren	A courageous performer is doing a wheelie with a motorcycle over a man in Fa blue jumpsuit vqvzm	0
The man is doing a wheelie with a motorcycle on ground which is mostly barren	A man in a blue jumpsuit is courageously performing a wheelie on a motorcycle	1
The man is doing a wheelie with a motorcycle on ground which is mostly barren	A man in a blue jumpsiut is courageously performing a wheeJlie on a motorcycle z0sjp	0
A woman is being kissed by a man	A lady is being kissed by a man	1
A woman is being kissed by a man	A lady is beng kissed by a man 9pphy	0
A woman is being kissed by a man	There is no woman being kissed by a man	1
A woman is being kissed by a man	There isW no woman being kissed by a man 5rl	0
Two people are passionately kissing near a crowd	Two people are kissing near a crowd	1
Two people are passionately kissing near a crowd	Two people are kBissing nea a crowd rbt	0
A nearby throng of people are kissing two by two	Two people are kissing near a crowd	1
A nearby throng of people are kissing two by two	Two people are kissing nerar a crowzd p97	0
